,Unnamed: 0,session,method,gender,emotion,n_annotators,agreement,path
8973,8973,5,script,F,ang,3,2,Ses05F_impro06_M025
8974,8974,5,script,F,ang,3,2,Ses05F_impro06_M025
8975,8975,5,script,F,ang,3,2,Ses05F_impro06_M025
8976,8976,5,script,F,xxx,0,0,Ses05F_impro06_M025
8977,8977,5,script,F,xxx,0,0,Ses05F_impro06_M025
8978,8978,5,script,F,xxx,0,0,Ses05F_impro06_M025
8979,8979,5,script,F,fru,3,2,Ses05F_impro06_M025
8980,8980,5,script,F,xxx,0,0,Ses05F_impro06_M025
8981,8981,5,script,F,fru,3,2,Ses05F_impro06_M025
8982,8982,5,script,F,xxx,0,0,Ses05F_impro06_M025
8983,8983,5,script,F,xxx,0,0,Ses05F_impro06_M025
8984,8984,5,script,F,xxx,0,0,Ses05F_impro06_M025
8985,8985,5,script,F,xxx,0,0,Ses05F_impro06_M025
8986,8986,5,script,F,ang,3,3,Ses05F_impro06_M025
8987,8987,5,script,F,ang,3,3,Ses05F_impro06_M025
8988,8988,5,script,F,ang,3,3,Ses05F_impro06_M025
8989,8989,5,script,F,ang,3,3,Ses05F_impro06_M025
8990,8990,5,script,F,ang,3,3,Ses05F_impro06_M025
8991,8991,5,script,F,ang,3,3,Ses05F_impro06_M025
8992,8992,5,script,F,ang,3,3,Ses05F_impro06_M025
8993,8993,5,script,M,sad,3,2,Ses05F_impro06_M025
8994,8994,5,script,M,sad,3,2,Ses05F_impro06_M025
8995,8995,5,script,M,xxx,0,0,Ses05F_impro06_M025
8996,8996,5,script,M,xxx,0,0,Ses05F_impro06_M025
8997,8997,5,script,M,sad,3,2,Ses05F_impro06_M025
8998,8998,5,script,M,sad,3,2,Ses05F_impro06_M025
8999,8999,5,script,M,xxx,0,0,Ses05F_impro06_M025
9000,9000,5,script,M,xxx,0,0,Ses05F_impro06_M025
9001,9001,5,script,M,xxx,0,0,Ses05F_impro06_M025
9002,9002,5,script,M,xxx,0,0,Ses05F_impro06_M025
9003,9003,5,script,M,fru,3,2,Ses05F_impro06_M025
9004,9004,5,script,M,xxx,0,0,Ses05F_impro06_M025
9005,9005,5,script,M,fru,3,2,Ses05F_impro06_M025
9006,9006,5,script,M,fru,3,2,Ses05F_impro06_M025
9007,9007,5,script,M,ang,3,3,Ses05F_impro06_M025
9008,9008,5,script,M,xxx,0,0,Ses05F_impro06_M025
9009,9009,5,script,M,xxx,0,0,Ses05F_impro06_M025
9010,9010,5,script,M,xxx,0,0,Ses05F_impro06_M025
9011,9011,5,script,M,ang,3,2,Ses05F_impro06_M025
9012,9012,5,script,M,xxx,0,0,Ses05F_impro06_M025
9013,9013,5,script,M,fru,3,2,Ses05F_impro06_M025
9014,9014,5,script,M,ang,3,2,Ses05F_impro06_M025
9015,9015,5,script,M,ang,3,2,Ses05F_impro06_M025
9016,9016,5,script,M,neu,3,3,Ses05F_impro06_M025
9017,9017,5,script,M,neu,3,3,Ses05F_impro06_M025
9018,9018,5,script,M,neu,3,2,Ses05F_impro06_M025
9019,9019,5,script,M,neu,3,2,Ses05F_impro06_M025
9020,9020,5,script,M,fru,3,2,Ses05F_impro06_M025
9021,9021,5,script,M,fru,3,2,Ses05F_impro06_M025
9022,9022,5,script,M,fru,3,3,Ses05F_impro06_M025
9023,9023,5,script,M,xxx,0,0,Ses05F_impro06_M025
9024,9024,5,script,M,sur,3,2,Ses05F_impro06_M025
9025,9025,5,script,M,ang,3,2,Ses05F_impro06_M025
9026,9026,5,script,M,xxx,0,0,Ses05F_impro06_M025
9027,9027,5,script,M,xxx,0,0,Ses05F_impro06_M025
9028,9028,5,script,M,ang,3,3,Ses05F_impro06_M025
9029,9029,5,script,M,ang,3,2,Ses05F_impro06_M025
9030,9030,5,script,M,fru,3,2,Ses05F_impro06_M025
9031,9031,5,script,M,fru,3,2,Ses05F_impro06_M025
9032,9032,5,script,M,xxx,0,0,Ses05F_impro06_M025
9033,9033,5,script,M,xxx,0,0,Ses05F_impro06_M025
9034,9034,5,script,M,xxx,0,0,Ses05F_impro06_M025
9035,9035,5,script,M,xxx,0,0,Ses05F_impro06_M025
9036,9036,5,script,M,sad,3,2,Ses05F_impro06_M025
9037,9037,5,script,M,xxx,0,0,Ses05F_impro06_M025
9038,9038,5,script,M,xxx,0,0,Ses05F_impro06_M025
9039,9039,5,script,M,xxx,0,0,Ses05F_impro06_M025
9040,9040,5,script,M,xxx,0,0,Ses05F_impro06_M025
9041,9041,5,script,M,fru,3,3,Ses05F_impro06_M025
9042,9042,5,script,M,fru,3,2,Ses05F_impro06_M025
9043,9043,5,script,M,ang,3,2,Ses05F_impro06_M025
9044,9044,5,script,M,fru,3,2,Ses05F_impro06_M025
9045,9045,5,script,M,ang,3,2,Ses05F_impro06_M025
9046,9046,5,script,M,xxx,0,0,Ses05F_impro06_M025
9047,9047,5,script,M,fru,3,3,Ses05F_impro06_M025
9048,9048,5,script,M,neu,3,2,Ses05F_impro06_M025
9049,9049,5,script,M,neu,3,2,Ses05F_impro06_M025
9050,9050,5,script,M,fru,3,3,Ses05F_impro06_M025
9051,9051,5,script,M,fru,3,2,Ses05F_impro06_M025
9052,9052,5,script,M,ang,3,3,Ses05F_impro06_M025
9053,9053,5,script,M,ang,3,3,Ses05F_impro06_M025
9054,9054,5,script,M,ang,3,2,Ses05F_impro06_M025
9055,9055,5,script,M,ang,3,2,Ses05F_impro06_M025
9056,9056,5,script,M,fru,3,2,Ses05F_impro06_M025
9057,9057,5,script,M,ang,3,3,Ses05F_impro06_M025
9058,9058,5,script,M,xxx,0,0,Ses05F_impro06_M025
9059,9059,5,script,M,xxx,0,0,Ses05F_impro06_M025
9060,9060,5,script,M,ang,3,2,Ses05F_impro06_M025
9061,9061,5,script,M,fru,3,2,Ses05F_impro06_M025
9062,9062,5,script,M,fru,3,3,Ses05F_impro06_M025
9063,9063,5,script,M,xxx,0,0,Ses05F_impro06_M025
9064,9064,5,script,M,ang,3,3,Ses05F_impro06_M025
9065,9065,5,script,M,ang,3,2,Ses05F_impro06_M025
9066,9066,5,script,M,ang,3,2,Ses05F_impro06_M025
9067,9067,5,script,M,ang,3,3,Ses05F_impro06_M025
9068,9068,5,script,M,ang,3,2,Ses05F_impro06_M025
9069,9069,5,script,M,ang,3,3,Ses05F_impro06_M025
9070,9070,5,script,M,fru,3,3,Ses05F_impro06_M025
9071,9071,5,script,M,xxx,0,0,Ses05F_impro06_M025
9072,9072,5,script,M,fru,3,2,Ses05F_impro06_M025
9073,9073,5,script,F,xxx,0,0,Ses05F_impro06_M025
9074,9074,5,script,F,xxx,0,0,Ses05F_impro06_M025
9075,9075,5,script,F,xxx,0,0,Ses05F_impro06_M025
9076,9076,5,script,F,xxx,0,0,Ses05F_impro06_M025
9077,9077,5,script,F,fru,3,3,Ses05F_impro06_M025
9078,9078,5,script,F,ang,3,2,Ses05F_impro06_M025
9079,9079,5,script,F,fru,3,2,Ses05F_impro06_M025
9080,9080,5,script,F,fru,3,3,Ses05F_impro06_M025
9081,9081,5,script,F,fru,3,2,Ses05F_impro06_M025
9082,9082,5,script,F,fru,3,2,Ses05F_impro06_M025
9083,9083,5,script,F,fru,3,2,Ses05F_impro06_M025
9084,9084,5,script,F,fru,3,2,Ses05F_impro06_M025
9085,9085,5,script,F,fru,3,2,Ses05F_impro06_M025
9086,9086,5,script,F,sad,3,2,Ses05F_impro06_M025
9087,9087,5,script,F,sad,3,2,Ses05F_impro06_M025
9088,9088,5,script,F,hap,3,2,Ses05F_impro06_M025
9089,9089,5,script,F,sad,3,2,Ses05F_impro06_M025
9090,9090,5,script,F,sad,3,3,Ses05F_impro06_M025
9091,9091,5,script,F,sad,3,2,Ses05F_impro06_M025
9092,9092,5,script,F,sad,3,2,Ses05F_impro06_M025
9093,9093,5,script,F,fru,3,2,Ses05F_impro06_M025
9094,9094,5,script,F,xxx,0,0,Ses05F_impro06_M025
9095,9095,5,script,F,xxx,0,0,Ses05F_impro06_M025
9096,9096,5,script,F,fru,3,2,Ses05F_impro06_M025
9097,9097,5,script,F,fru,3,2,Ses05F_impro06_M025
9098,9098,5,script,F,sad,3,3,Ses05F_impro06_M025
9099,9099,5,script,F,sad,3,2,Ses05F_impro06_M025
9100,9100,5,script,F,sad,3,2,Ses05F_impro06_M025
9101,9101,5,script,F,sad,3,2,Ses05F_impro06_M025
9102,9102,5,script,F,sad,3,3,Ses05F_impro06_M025
9103,9103,5,script,F,sad,3,2,Ses05F_impro06_M025
9104,9104,5,script,F,xxx,0,0,Ses05F_impro06_M025
9105,9105,5,script,F,sad,3,2,Ses05F_impro06_M025
9106,9106,5,script,F,hap,3,2,Ses05F_impro06_M025
9107,9107,5,script,F,hap,3,3,Ses05F_impro06_M025
9108,9108,5,script,F,xxx,0,0,Ses05F_impro06_M025
9109,9109,5,script,F,xxx,0,0,Ses05F_impro06_M025
9110,9110,5,script,F,hap,3,2,Ses05F_impro06_M025
9111,9111,5,script,F,xxx,0,0,Ses05F_impro06_M025
9112,9112,5,script,F,exc,3,3,Ses05F_impro06_M025
9113,9113,5,script,F,fru,3,2,Ses05F_impro06_M025
9114,9114,5,script,F,neu,3,2,Ses05F_impro06_M025
9115,9115,5,script,F,neu,3,2,Ses05F_impro06_M025
9116,9116,5,script,F,xxx,0,0,Ses05F_impro06_M025
9117,9117,5,script,F,neu,3,2,Ses05F_impro06_M025
9118,9118,5,script,F,fru,3,2,Ses05F_impro06_M025
9119,9119,5,script,F,fru,3,2,Ses05F_impro06_M025
9120,9120,5,script,F,fru,3,2,Ses05F_impro06_M025
9121,9121,5,script,F,fru,3,3,Ses05F_impro06_M025
9122,9122,5,script,F,neu,3,2,Ses05F_impro06_M025
9123,9123,5,script,F,fru,3,2,Ses05F_impro06_M025
9124,9124,5,script,F,fru,3,2,Ses05F_impro06_M025
9125,9125,5,script,F,fru,3,2,Ses05F_impro06_M025
9126,9126,5,script,F,xxx,0,0,Ses05F_impro06_M025
9127,9127,5,script,F,xxx,0,0,Ses05F_impro06_M025
9128,9128,5,script,F,neu,3,2,Ses05F_impro06_M025
9129,9129,5,script,F,xxx,0,0,Ses05F_impro06_M025
9130,9130,5,script,F,exc,3,2,Ses05F_impro06_M025
9131,9131,5,script,F,exc,3,2,Ses05F_impro06_M025
9132,9132,5,script,F,exc,3,2,Ses05F_impro06_M025
9133,9133,5,script,F,xxx,0,0,Ses05F_impro06_M025
9134,9134,5,script,F,fru,3,2,Ses05F_impro06_M025
9135,9135,5,script,F,fru,3,3,Ses05F_impro06_M025
9136,9136,5,script,F,fru,3,3,Ses05F_impro06_M025
9137,9137,5,script,F,ang,3,2,Ses05F_impro06_M025
9138,9138,5,script,F,xxx,0,0,Ses05F_impro06_M025
9139,9139,5,script,F,fru,3,3,Ses05F_impro06_M025
9140,9140,5,script,F,xxx,0,0,Ses05F_impro06_M025
9141,9141,5,script,F,xxx,0,0,Ses05F_impro06_M025
9142,9142,5,script,F,xxx,0,0,Ses05F_impro06_M025
9143,9143,5,script,F,sad,3,2,Ses05F_impro06_M025
9144,9144,5,script,F,sad,3,2,Ses05F_impro06_M025
9145,9145,5,script,F,sad,3,2,Ses05F_impro06_M025
9146,9146,5,script,F,xxx,0,0,Ses05F_impro06_M025
9147,9147,5,script,F,hap,3,2,Ses05F_impro06_M025
9148,9148,5,script,F,hap,3,3,Ses05F_impro06_M025
9149,9149,5,script,F,hap,3,3,Ses05F_impro06_M025
9150,9150,5,script,F,xxx,0,0,Ses05F_impro06_M025
9151,9151,5,script,F,xxx,0,0,Ses05F_impro06_M025
9152,9152,5,script,F,hap,3,2,Ses05F_impro06_M025
9153,9153,5,script,F,hap,3,2,Ses05F_impro06_M025
9154,9154,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9155,9155,5,impro,M,sur,3,2,Ses05F_impro06_M025
9156,9156,5,impro,M,fea,3,2,Ses05F_impro06_M025
9157,9157,5,impro,M,fea,3,2,Ses05F_impro06_M025
9158,9158,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9159,9159,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9160,9160,5,impro,M,fru,3,2,Ses05F_impro06_M025
9161,9161,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9162,9162,5,impro,M,sur,3,2,Ses05F_impro06_M025
9163,9163,5,impro,M,fru,3,2,Ses05F_impro06_M025
9164,9164,5,impro,M,fru,3,2,Ses05F_impro06_M025
9165,9165,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9166,9166,5,impro,M,neu,3,2,Ses05F_impro06_M025
9167,9167,5,impro,M,sad,3,2,Ses05F_impro06_M025
9168,9168,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9169,9169,5,impro,M,fea,3,2,Ses05F_impro06_M025
9170,9170,5,impro,M,fea,3,2,Ses05F_impro06_M025
9171,9171,5,impro,M,fea,3,2,Ses05F_impro06_M025
9172,9172,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9173,9173,5,impro,M,fea,3,2,Ses05F_impro06_M025
9174,9174,5,impro,M,sad,3,3,Ses05F_impro06_M025
9175,9175,5,impro,M,sad,3,3,Ses05F_impro06_M025
9176,9176,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9177,9177,5,impro,M,sad,3,2,Ses05F_impro06_M025
9178,9178,5,impro,M,sad,3,2,Ses05F_impro06_M025
9179,9179,5,impro,M,sad,4,3,Ses05F_impro06_M025
9180,9180,5,impro,M,sad,4,2,Ses05F_impro06_M025
9181,9181,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9182,9182,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9183,9183,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9184,9184,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9185,9185,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9186,9186,5,impro,M,sad,4,3,Ses05F_impro06_M025
9187,9187,5,impro,M,fru,4,3,Ses05F_impro06_M025
9188,9188,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9189,9189,5,impro,M,sad,4,4,Ses05F_impro06_M025
9190,9190,5,impro,M,sad,4,3,Ses05F_impro06_M025
9191,9191,5,impro,M,sad,4,4,Ses05F_impro06_M025
9192,9192,5,impro,M,sad,4,3,Ses05F_impro06_M025
9193,9193,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9194,9194,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9195,9195,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9196,9196,5,impro,M,fru,4,3,Ses05F_impro06_M025
9197,9197,5,impro,M,sad,4,4,Ses05F_impro06_M025
9198,9198,5,impro,M,sad,4,3,Ses05F_impro06_M025
9199,9199,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9200,9200,5,impro,M,sad,4,4,Ses05F_impro06_M025
9201,9201,5,impro,M,sad,4,2,Ses05F_impro06_M025
9202,9202,5,impro,M,sad,4,2,Ses05F_impro06_M025
9203,9203,5,impro,M,sad,4,2,Ses05F_impro06_M025
9204,9204,5,impro,M,sad,4,3,Ses05F_impro06_M025
9205,9205,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9206,9206,5,impro,M,sad,4,4,Ses05F_impro06_M025
9207,9207,5,impro,M,sad,4,4,Ses05F_impro06_M025
9208,9208,5,impro,M,sad,4,2,Ses05F_impro06_M025
9209,9209,5,impro,M,exc,4,2,Ses05F_impro06_M025
9210,9210,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9211,9211,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9212,9212,5,impro,M,fru,3,3,Ses05F_impro06_M025
9213,9213,5,impro,M,fru,3,3,Ses05F_impro06_M025
9214,9214,5,impro,M,fru,3,2,Ses05F_impro06_M025
9215,9215,5,impro,M,fru,3,3,Ses05F_impro06_M025
9216,9216,5,impro,M,fru,3,3,Ses05F_impro06_M025
9217,9217,5,impro,M,neu,3,2,Ses05F_impro06_M025
9218,9218,5,impro,M,neu,3,2,Ses05F_impro06_M025
9219,9219,5,impro,M,neu,3,2,Ses05F_impro06_M025
9220,9220,5,impro,M,neu,3,3,Ses05F_impro06_M025
9221,9221,5,impro,M,neu,3,2,Ses05F_impro06_M025
9222,9222,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9223,9223,5,impro,M,neu,3,2,Ses05F_impro06_M025
9224,9224,5,impro,M,neu,3,2,Ses05F_impro06_M025
9225,9225,5,impro,M,neu,3,2,Ses05F_impro06_M025
9226,9226,5,impro,M,neu,3,2,Ses05F_impro06_M025
9227,9227,5,impro,M,neu,3,3,Ses05F_impro06_M025
9228,9228,5,impro,M,neu,3,3,Ses05F_impro06_M025
9229,9229,5,impro,M,neu,3,3,Ses05F_impro06_M025
9230,9230,5,impro,M,neu,3,3,Ses05F_impro06_M025
9231,9231,5,impro,M,neu,3,3,Ses05F_impro06_M025
9232,9232,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9233,9233,5,impro,M,sur,3,2,Ses05F_impro06_M025
9234,9234,5,impro,M,hap,3,2,Ses05F_impro06_M025
9235,9235,5,impro,M,fru,3,2,Ses05F_impro06_M025
9236,9236,5,impro,M,xxx,0,0,Ses05F_impro06_M025
9237,9237,5,impro,M,hap,3,3,Ses05F_impro06_M025
9238,9238,5,impro,M,hap,3,2,Ses05F_impro06_M025
9239,9239,5,impro,M,hap,3,2,Ses05F_impro06_M025
9240,9240,5,impro,M,hap,3,2,Ses05F_impro06_M025
9241,9241,5,impro,M,neu,3,3,Ses05F_impro06_M025
9242,9242,5,impro,M,neu,3,3,Ses05F_impro06_M025
9243,9243,5,impro,M,neu,3,3,Ses05F_impro06_M025
9244,9244,5,impro,M,neu,3,3,Ses05F_impro06_M025
9245,9245,5,impro,M,neu,3,3,Ses05F_impro06_M025
9246,9246,5,impro,M,neu,3,3,Ses05F_impro06_M025
9247,9247,5,impro,M,neu,3,2,Ses05F_impro06_M025
9248,9248,5,impro,M,neu,3,3,Ses05F_impro06_M025
9249,9249,5,impro,M,neu,3,3,Ses05F_impro06_M025
9250,9250,5,impro,M,neu,3,3,Ses05F_impro06_M025
9251,9251,5,impro,M,neu,3,3,Ses05F_impro06_M025
9252,9252,5,impro,M,neu,3,3,Ses05F_impro06_M025
9253,9253,5,impro,M,neu,3,3,Ses05F_impro06_M025
9254,9254,5,impro,M,neu,3,3,Ses05F_impro06_M025
9255,9255,5,impro,M,neu,3,3,Ses05F_impro06_M025
9256,9256,5,impro,M,neu,3,3,Ses05F_impro06_M025
9257,9257,5,impro,M,neu,3,3,Ses05F_impro06_M025
9258,9258,5,impro,M,neu,3,3,Ses05F_impro06_M025
9259,9259,5,impro,M,neu,3,3,Ses05F_impro06_M025
9260,9260,5,impro,M,neu,3,3,Ses05F_impro06_M025
9261,9261,5,impro,M,neu,3,3,Ses05F_impro06_M025
9262,9262,5,impro,M,neu,3,3,Ses05F_impro06_M025
9263,9263,5,impro,M,neu,3,2,Ses05F_impro06_M025
9264,9264,5,impro,M,neu,3,2,Ses05F_impro06_M025
9265,9265,5,impro,M,neu,3,2,Ses05F_impro06_M025
9266,9266,5,impro,M,neu,3,2,Ses05F_impro06_M025
9267,9267,5,impro,M,hap,3,3,Ses05F_impro06_M025
9268,9268,5,impro,M,neu,3,2,Ses05F_impro06_M025
9269,9269,5,impro,M,hap,3,2,Ses05F_impro06_M025
9270,9270,5,script,M,neu,3,2,Ses05F_impro06_M025
9271,9271,5,script,M,hap,3,2,Ses05F_impro06_M025
9272,9272,5,script,M,xxx,0,0,Ses05F_impro06_M025
9273,9273,5,script,M,neu,3,2,Ses05F_impro06_M025
9274,9274,5,script,M,xxx,0,0,Ses05F_impro06_M025
9275,9275,5,script,M,xxx,0,0,Ses05F_impro06_M025
9276,9276,5,script,M,neu,3,2,Ses05F_impro06_M025
9277,9277,5,script,M,neu,3,2,Ses05F_impro06_M025
9278,9278,5,script,M,xxx,0,0,Ses05F_impro06_M025
9279,9279,5,script,M,hap,3,2,Ses05F_impro06_M025
9280,9280,5,script,M,sad,3,2,Ses05F_impro06_M025
9281,9281,5,script,M,xxx,0,0,Ses05F_impro06_M025
9282,9282,5,script,M,hap,3,2,Ses05F_impro06_M025
9283,9283,5,script,M,exc,3,2,Ses05F_impro06_M025
9284,9284,5,script,M,xxx,0,0,Ses05F_impro06_M025
9285,9285,5,script,M,exc,3,2,Ses05F_impro06_M025
9286,9286,5,script,M,sad,3,2,Ses05F_impro06_M025
9287,9287,5,script,M,xxx,0,0,Ses05F_impro06_M025
9288,9288,5,script,M,xxx,0,0,Ses05F_impro06_M025
9289,9289,5,script,M,sad,3,2,Ses05F_impro06_M025
9290,9290,5,script,M,sad,3,2,Ses05F_impro06_M025
9291,9291,5,script,M,sad,3,2,Ses05F_impro06_M025
9292,9292,5,script,M,neu,3,3,Ses05F_impro06_M025
9293,9293,5,script,M,sad,3,2,Ses05F_impro06_M025
9294,9294,5,script,M,sad,3,3,Ses05F_impro06_M025
9295,9295,5,script,M,sad,3,2,Ses05F_impro06_M025
9296,9296,5,script,M,xxx,0,0,Ses05F_impro06_M025
9297,9297,5,script,M,hap,3,3,Ses05F_impro06_M025
9298,9298,5,script,M,xxx,0,0,Ses05F_impro06_M025
9299,9299,5,script,M,exc,3,2,Ses05F_impro06_M025
9300,9300,5,script,M,sur,3,2,Ses05F_impro06_M025
9301,9301,5,script,M,neu,3,2,Ses05F_impro06_M025
9302,9302,5,script,M,xxx,0,0,Ses05F_impro06_M025
9303,9303,5,script,M,xxx,0,0,Ses05F_impro06_M025
9304,9304,5,script,M,xxx,0,0,Ses05F_impro06_M025
9305,9305,5,script,M,xxx,0,0,Ses05F_impro06_M025
9306,9306,5,script,M,xxx,0,0,Ses05F_impro06_M025
9307,9307,5,script,M,xxx,0,0,Ses05F_impro06_M025
9308,9308,5,script,M,exc,3,2,Ses05F_impro06_M025
9309,9309,5,script,M,xxx,0,0,Ses05F_impro06_M025
9310,9310,5,script,M,sur,3,2,Ses05F_impro06_M025
9311,9311,5,script,M,hap,3,2,Ses05F_impro06_M025
9312,9312,5,script,M,xxx,0,0,Ses05F_impro06_M025
9313,9313,5,script,M,xxx,0,0,Ses05F_impro06_M025
9314,9314,5,script,M,exc,3,3,Ses05F_impro06_M025
9315,9315,5,script,M,exc,3,3,Ses05F_impro06_M025
9316,9316,5,script,M,sur,3,2,Ses05F_impro06_M025
9317,9317,5,script,M,sad,3,2,Ses05F_impro06_M025
9318,9318,5,script,M,sad,3,2,Ses05F_impro06_M025
9319,9319,5,script,M,sad,3,2,Ses05F_impro06_M025
9320,9320,5,script,M,neu,3,2,Ses05F_impro06_M025
9321,9321,5,script,M,sad,3,2,Ses05F_impro06_M025
9322,9322,5,script,M,xxx,0,0,Ses05F_impro06_M025
9323,9323,5,script,M,sad,3,2,Ses05F_impro06_M025
9324,9324,5,script,M,sad,3,2,Ses05F_impro06_M025
9325,9325,5,script,M,sad,3,2,Ses05F_impro06_M025
9326,9326,5,script,M,xxx,0,0,Ses05F_impro06_M025
9327,9327,5,script,M,sad,3,2,Ses05F_impro06_M025
9328,9328,5,script,M,sad,3,2,Ses05F_impro06_M025
9329,9329,5,script,M,xxx,0,0,Ses05F_impro06_M025
9330,9330,5,script,M,xxx,0,0,Ses05F_impro06_M025
9331,9331,5,script,M,sad,3,2,Ses05F_impro06_M025
9332,9332,5,script,M,xxx,0,0,Ses05F_impro06_M025
9333,9333,5,script,M,xxx,0,0,Ses05F_impro06_M025
9334,9334,5,script,M,sad,3,2,Ses05F_impro06_M025
9335,9335,5,script,M,fru,3,3,Ses05F_impro06_M025
9336,9336,5,script,M,fru,3,2,Ses05F_impro06_M025
9337,9337,5,script,M,sad,3,3,Ses05F_impro06_M025
9338,9338,5,script,M,sad,3,2,Ses05F_impro06_M025
9339,9339,5,script,M,exc,3,2,Ses05F_impro06_M025
9340,9340,5,script,M,hap,3,2,Ses05F_impro06_M025
9341,9341,5,script,F,sad,3,3,Ses05F_impro06_M025
9342,9342,5,script,F,xxx,0,0,Ses05F_impro06_M025
9343,9343,5,script,F,xxx,0,0,Ses05F_impro06_M025
9344,9344,5,script,F,xxx,0,0,Ses05F_impro06_M025
9345,9345,5,script,F,sad,3,2,Ses05F_impro06_M025
9346,9346,5,script,F,sad,3,2,Ses05F_impro06_M025
9347,9347,5,script,F,sad,3,2,Ses05F_impro06_M025
9348,9348,5,script,F,sad,3,2,Ses05F_impro06_M025
9349,9349,5,script,F,sad,3,2,Ses05F_impro06_M025
9350,9350,5,script,F,xxx,0,0,Ses05F_impro06_M025
9351,9351,5,script,F,xxx,0,0,Ses05F_impro06_M025
9352,9352,5,script,F,xxx,0,0,Ses05F_impro06_M025
9353,9353,5,script,F,xxx,0,0,Ses05F_impro06_M025
9354,9354,5,script,F,xxx,0,0,Ses05F_impro06_M025
9355,9355,5,script,F,fru,3,2,Ses05F_impro06_M025
9356,9356,5,script,F,xxx,0,0,Ses05F_impro06_M025
9357,9357,5,script,F,xxx,0,0,Ses05F_impro06_M025
9358,9358,5,script,F,neu,3,2,Ses05F_impro06_M025
9359,9359,5,script,F,xxx,0,0,Ses05F_impro06_M025
9360,9360,5,script,F,xxx,0,0,Ses05F_impro06_M025
9361,9361,5,script,F,xxx,0,0,Ses05F_impro06_M025
9362,9362,5,script,F,fru,3,2,Ses05F_impro06_M025
9363,9363,5,script,F,xxx,0,0,Ses05F_impro06_M025
9364,9364,5,script,F,fru,3,2,Ses05F_impro06_M025
9365,9365,5,script,F,neu,3,2,Ses05F_impro06_M025
9366,9366,5,script,F,neu,3,2,Ses05F_impro06_M025
9367,9367,5,script,F,neu,3,2,Ses05F_impro06_M025
9368,9368,5,script,F,neu,3,2,Ses05F_impro06_M025
9369,9369,5,script,F,neu,3,2,Ses05F_impro06_M025
9370,9370,5,script,F,xxx,0,0,Ses05F_impro06_M025
9371,9371,5,script,F,fru,3,2,Ses05F_impro06_M025
9372,9372,5,script,F,sad,3,3,Ses05F_impro06_M025
9373,9373,5,script,F,xxx,0,0,Ses05F_impro06_M025
9374,9374,5,script,F,ang,3,2,Ses05F_impro06_M025
9375,9375,5,script,F,ang,3,3,Ses05F_impro06_M025
9376,9376,5,script,F,fru,3,2,Ses05F_impro06_M025
9377,9377,5,script,F,xxx,0,0,Ses05F_impro06_M025
9378,9378,5,script,F,fru,3,2,Ses05F_impro06_M025
9379,9379,5,script,F,ang,3,3,Ses05F_impro06_M025
9380,9380,5,script,F,xxx,0,0,Ses05F_impro06_M025
9381,9381,5,script,F,fru,3,2,Ses05F_impro06_M025
9382,9382,5,script,F,xxx,0,0,Ses05F_impro06_M025
9383,9383,5,script,F,sad,3,2,Ses05F_impro06_M025
9384,9384,5,script,F,sad,3,2,Ses05F_impro06_M025
9385,9385,5,script,F,sad,3,2,Ses05F_impro06_M025
9386,9386,5,script,F,sad,3,3,Ses05F_impro06_M025
9387,9387,5,script,F,sad,3,3,Ses05F_impro06_M025
9388,9388,5,script,F,sad,3,3,Ses05F_impro06_M025
9389,9389,5,script,F,sad,3,3,Ses05F_impro06_M025
9390,9390,5,script,F,sad,3,2,Ses05F_impro06_M025
9391,9391,5,script,F,sad,3,2,Ses05F_impro06_M025
9392,9392,5,script,F,sad,3,2,Ses05F_impro06_M025
9393,9393,5,script,F,fru,3,2,Ses05F_impro06_M025
9394,9394,5,script,F,fru,3,2,Ses05F_impro06_M025
9395,9395,5,script,F,fru,3,2,Ses05F_impro06_M025
9396,9396,5,script,F,ang,3,2,Ses05F_impro06_M025
9397,9397,5,script,F,fru,3,2,Ses05F_impro06_M025
9398,9398,5,script,F,fru,3,3,Ses05F_impro06_M025
9399,9399,5,script,F,sad,3,2,Ses05F_impro06_M025
9400,9400,5,script,F,fru,3,2,Ses05F_impro06_M025
